t0,tf,angulo,delay_real,delay_ideal,jitter
7092831,7097238,90,4407,4166.666666666667,240.33333333333303
7100318,7104724,90,4406,4166.666666666667,239.33333333333303
7109509,7113916,90,4407,4166.666666666667,240.33333333333303
7116988,7121394,90,4406,4166.666666666667,239.33333333333303
7126180,7130586,90,4406,4166.666666666667,239.33333333333303
7133670,7138075,90,4405,4166.666666666667,238.33333333333303
7142853,7147260,90,4407,4166.666666666667,240.33333333333303
7150337,7154743,90,4406,4166.666666666667,239.33333333333303
7159536,7163943,90,4407,4166.666666666667,240.33333333333303
7167018,7171424,90,4406,4166.666666666667,239.33333333333303
7176206,7180612,90,4406,4166.666666666667,239.33333333333303
7183693,7188099,90,4406,4166.666666666667,239.33333333333303
7192878,7197284,90,4406,4166.666666666667,239.33333333333303
7200364,7204795,90,4431,4166.666666666667,264.33333333333303
7209555,7213961,90,4406,4166.666666666667,239.33333333333303
7217037,7221443,90,4406,4166.666666666667,239.33333333333303
7226231,7230636,90,4405,4166.666666666667,238.33333333333303
7233717,7238123,90,4406,4166.666666666667,239.33333333333303
7242905,7247311,90,4406,4166.666666666667,239.33333333333303
7250389,7254795,90,4406,4166.666666666667,239.33333333333303
7259575,7263981,90,4406,4166.666666666667,239.33333333333303
7267064,7271470,90,4406,4166.666666666667,239.33333333333303
7276255,7280670,90,4415,4166.666666666667,248.33333333333303
7283743,7288174,90,4431,4166.666666666667,264.33333333333303
7292930,7297336,90,4406,4166.666666666667,239.33333333333303
7300413,7304820,90,4407,4166.666666666667,240.33333333333303
7309601,7314007,90,4406,4166.666666666667,239.33333333333303
7317089,7321521,90,4432,4166.666666666667,265.33333333333303
7326283,7330689,90,4406,4166.666666666667,239.33333333333303
7333764,7338179,90,4415,4166.666666666667,248.33333333333303
7342952,7347359,90,4407,4166.666666666667,240.33333333333303
7350442,7354849,90,4407,4166.666666666667,240.33333333333303
7359630,7364037,90,4407,4166.666666666667,240.33333333333303
7367110,7371516,90,4406,4166.666666666667,239.33333333333303
7376298,7380703,90,4405,4166.666666666667,238.33333333333303
7383790,7388222,90,4432,4166.666666666667,265.33333333333303
7392974,7397381,90,4407,4166.666666666667,240.33333333333303
7409648,7414055,90,4407,4166.666666666667,240.33333333333303
7417141,7421547,90,4406,4166.666666666667,239.33333333333303
7426317,7430722,90,4405,4166.666666666667,238.33333333333303
7433809,7438214,90,4405,4166.666666666667,238.33333333333303
7442993,7447400,90,4407,4166.666666666667,240.33333333333303
7450486,7454893,90,4407,4166.666666666667,240.33333333333303
7459680,7464087,90,4407,4166.666666666667,240.33333333333303
7467162,7471568,90,4406,4166.666666666667,239.33333333333303
7476347,7480753,90,4406,4166.666666666667,239.33333333333303
7483835,7488240,90,4405,4166.666666666667,238.33333333333303
7493020,7497427,90,4407,4166.666666666667,240.33333333333303
7500514,7504921,90,4407,4166.666666666667,240.33333333333303
7509701,7514133,90,4432,4166.666666666667,265.33333333333303
7517185,7521591,90,4406,4166.666666666667,239.33333333333303
7526371,7530786,90,4415,4166.666666666667,248.33333333333303
7533852,7538258,90,4406,4166.666666666667,239.33333333333303
7543037,7547443,90,4406,4166.666666666667,239.33333333333303
7550532,7554939,90,4407,4166.666666666667,240.33333333333303
7559721,7564127,90,4406,4166.666666666667,239.33333333333303
7567204,7571640,90,4436,4166.666666666667,269.33333333333303
7576386,7580791,90,4405,4166.666666666667,238.33333333333303
7583880,7588286,90,4406,4166.666666666667,239.33333333333303
7593067,7597504,90,4437,4166.666666666667,270.33333333333303
7600553,7604959,90,4406,4166.666666666667,239.33333333333303
7609742,7614149,90,4407,4166.666666666667,240.33333333333303
7626427,7630833,90,4406,4166.666666666667,239.33333333333303
7633899,7638305,90,4406,4166.666666666667,239.33333333333303
7643097,7647505,90,4408,4166.666666666667,241.33333333333303
7650573,7654979,90,4406,4166.666666666667,239.33333333333303
7659765,7664171,90,4406,4166.666666666667,239.33333333333303
7667256,7671663,90,4407,4166.666666666667,240.33333333333303
7676444,7680850,90,4406,4166.666666666667,239.33333333333303
7683929,7688335,90,4406,4166.666666666667,239.33333333333303
7693119,7697556,90,4437,4166.666666666667,270.33333333333303
7700603,7705039,90,4436,4166.666666666667,269.33333333333303
7709790,7714196,90,4406,4166.666666666667,239.33333333333303
7717272,7721686,90,4414,4166.666666666667,247.33333333333303
7726467,7730873,90,4406,4166.666666666667,239.33333333333303
7733951,7738357,90,4406,4166.666666666667,239.33333333333303
7743140,7747548,90,4408,4166.666666666667,241.33333333333303
7750625,7755032,90,4407,4166.666666666667,240.33333333333303
7759814,7764221,90,4407,4166.666666666667,240.33333333333303
7767300,7771732,90,4432,4166.666666666667,265.33333333333303
7776494,7780900,90,4406,4166.666666666667,239.33333333333303
7783986,7788392,90,4406,4166.666666666667,239.33333333333303
7793164,7797570,90,4406,4166.666666666667,239.33333333333303
7800645,7805087,90,4442,4166.666666666667,275.33333333333303
7809841,7814247,90,4406,4166.666666666667,239.33333333333303
7817322,7821727,90,4405,4166.666666666667,238.33333333333303
7826522,7830928,90,4406,4166.666666666667,239.33333333333303
7834000,7838406,90,4406,4166.666666666667,239.33333333333303
7843193,7847600,90,4407,4166.666666666667,240.33333333333303
7850673,7855088,90,4415,4166.666666666667,248.33333333333303
7859871,7864277,90,4406,4166.666666666667,239.33333333333303
7867351,7871757,90,4406,4166.666666666667,239.33333333333303
7876540,7880976,90,4436,4166.666666666667,269.33333333333303
7884025,7888431,90,4406,4166.666666666667,239.33333333333303
7893239,7897650,90,4411,4166.666666666667,244.33333333333303
7900712,7905155,90,4443,4166.666666666667,276.33333333333303
7909887,7914323,90,4436,4166.666666666667,269.33333333333303
7917377,7921784,90,4407,4166.666666666667,240.33333333333303
7926560,7930975,90,4415,4166.666666666667,248.33333333333303
7934040,7938448,90,4408,4166.666666666667,241.33333333333303
7943246,7947652,90,4406,4166.666666666667,239.33333333333303
7950722,7955129,90,4407,4166.666666666667,240.33333333333303
7959913,7964319,90,4406,4166.666666666667,239.33333333333303
7967408,7971814,90,4406,4166.666666666667,239.33333333333303
7976590,7980996,90,4406,4166.666666666667,239.33333333333303
7984080,7988486,90,4406,4166.666666666667,239.33333333333303
7993260,7997666,90,4406,4166.666666666667,239.33333333333303
8000748,8005155,90,4407,4166.666666666667,240.33333333333303
8009937,8014343,90,4406,4166.666666666667,239.33333333333303
8017420,8021857,90,4437,4166.666666666667,270.33333333333303
8026607,8031014,90,4407,4166.666666666667,240.33333333333303
8034091,8038496,90,4405,4166.666666666667,238.33333333333303
8043283,8047698,90,4415,4166.666666666667,248.33333333333303
8059957,8064388,90,4431,4166.666666666667,264.33333333333303
8067449,8071855,90,4406,4166.666666666667,239.33333333333303
8076629,8081035,90,4406,4166.666666666667,239.33333333333303
8084125,8088531,90,4406,4166.666666666667,239.33333333333303
8093305,8097711,90,4406,4166.666666666667,239.33333333333303
8100799,8105236,90,4437,4166.666666666667,270.33333333333303
8109980,8114386,90,4406,4166.666666666667,239.33333333333303
8117472,8121877,90,4405,4166.666666666667,238.33333333333303
8126660,8131066,90,4406,4166.666666666667,239.33333333333303
8134155,8138561,90,4406,4166.666666666667,239.33333333333303
8143331,8147738,90,4407,4166.666666666667,240.33333333333303
8150824,8155230,90,4406,4166.666666666667,239.33333333333303
8160011,8164419,90,4408,4166.666666666667,241.33333333333303
8167502,8171907,90,4405,4166.666666666667,238.33333333333303
8176681,8181087,90,4406,4166.666666666667,239.33333333333303
8184174,8188579,90,4405,4166.666666666667,238.33333333333303
8193359,8197764,90,4405,4166.666666666667,238.33333333333303
8200849,8205281,90,4432,4166.666666666667,265.33333333333303
8210035,8214442,90,4407,4166.666666666667,240.33333333333303
8217528,8221934,90,4406,4166.666666666667,239.33333333333303
8226709,8231115,90,4406,4166.666666666667,239.33333333333303
8234198,8238604,90,4406,4166.666666666667,239.33333333333303
8243382,8247789,90,4407,4166.666666666667,240.33333333333303
8250875,8255281,90,4406,4166.666666666667,239.33333333333303
8260058,8264465,90,4407,4166.666666666667,240.33333333333303
8267555,8271987,90,4432,4166.666666666667,265.33333333333303
8276729,8281143,90,4414,4166.666666666667,247.33333333333303
8284238,8288670,90,4432,4166.666666666667,265.33333333333303
8293413,8297852,90,4439,4166.666666666667,272.33333333333303
8300898,8305305,90,4407,4166.666666666667,240.33333333333303
8310091,8314497,90,4406,4166.666666666667,239.33333333333303
8317588,8321994,90,4406,4166.666666666667,239.33333333333303
8326757,8331163,90,4406,4166.666666666667,239.33333333333303
8334253,8338659,90,4406,4166.666666666667,239.33333333333303
8343433,8347869,90,4436,4166.666666666667,269.33333333333303
8350923,8355329,90,4406,4166.666666666667,239.33333333333303
8360111,8364543,90,4432,4166.666666666667,265.33333333333303
8367600,8372007,90,4407,4166.666666666667,240.33333333333303
8376787,8381194,90,4407,4166.666666666667,240.33333333333303
8384275,8388711,90,4436,4166.666666666667,269.33333333333303
8393458,8397869,90,4411,4166.666666666667,244.33333333333303
8400948,8405353,90,4405,4166.666666666667,238.33333333333303
8410127,8414534,90,4407,4166.666666666667,240.33333333333303
8417627,8422058,90,4431,4166.666666666667,264.33333333333303
8426809,8431215,90,4406,4166.666666666667,239.33333333333303
8434294,8438699,90,4405,4166.666666666667,238.33333333333303
8443483,8447893,90,4410,4166.666666666667,243.33333333333303
8450969,8455375,90,4406,4166.666666666667,239.33333333333303
8460159,8464565,90,4406,4166.666666666667,239.33333333333303
8467648,8472054,90,4406,4166.666666666667,239.33333333333303
8476832,8481238,90,4406,4166.666666666667,239.33333333333303
8484313,8488719,90,4406,4166.666666666667,239.33333333333303
8493515,8497927,90,4412,4166.666666666667,245.33333333333303
8500991,8505397,90,4406,4166.666666666667,239.33333333333303
8510185,8514592,90,4407,4166.666666666667,240.33333333333303
8517664,8522069,90,4405,4166.666666666667,238.33333333333303
8526854,8531259,90,4405,4166.666666666667,238.33333333333303
8543535,8547944,90,4409,4166.666666666667,242.33333333333303
8551026,8555432,90,4406,4166.666666666667,239.33333333333303
8560214,8564619,90,4405,4166.666666666667,238.33333333333303
8567693,8572099,90,4406,4166.666666666667,239.33333333333303
8576882,8581288,90,4406,4166.666666666667,239.33333333333303
8584369,8588805,90,4436,4166.666666666667,269.33333333333303
8593558,8597970,90,4412,4166.666666666667,245.33333333333303
8601043,8605449,90,4406,4166.666666666667,239.33333333333303
8610235,8614651,90,4416,4166.666666666667,249.33333333333303
8617717,8622123,90,4406,4166.666666666667,239.33333333333303
8626913,8631319,90,4406,4166.666666666667,239.33333333333303
8634393,8638799,90,4406,4166.666666666667,239.33333333333303
8643587,8647997,90,4410,4166.666666666667,243.33333333333303
8651068,8655474,90,4406,4166.666666666667,239.33333333333303
8660261,8664667,90,4406,4166.666666666667,239.33333333333303
8667751,8672157,90,4406,4166.666666666667,239.33333333333303
8676934,8681340,90,4406,4166.666666666667,239.33333333333303
8684422,8688828,90,4406,4166.666666666667,239.33333333333303
8693610,8698021,90,4411,4166.666666666667,244.33333333333303
8701099,8705531,90,4432,4166.666666666667,265.33333333333303
8710288,8714704,90,4416,4166.666666666667,249.33333333333303
8717770,8722176,90,4406,4166.666666666667,239.33333333333303
8726968,8731374,90,4406,4166.666666666667,239.33333333333303
8734443,8738874,90,4431,4166.666666666667,264.33333333333303
8743644,8748080,90,4436,4166.666666666667,269.33333333333303
8751122,8755558,90,4436,4166.666666666667,269.33333333333303
8760311,8764717,90,4406,4166.666666666667,239.33333333333303
8767803,8772209,90,4406,4166.666666666667,239.33333333333303
8776987,8781394,90,4407,4166.666666666667,240.33333333333303
8784474,8788880,90,4406,4166.666666666667,239.33333333333303
8793665,8798101,90,4436,4166.666666666667,269.33333333333303
8801144,8805550,90,4406,4166.666666666667,239.33333333333303
8810337,8814771,90,4434,4166.666666666667,267.33333333333303
8817832,8822268,90,4436,4166.666666666667,269.33333333333303
8827009,8831415,90,4406,4166.666666666667,239.33333333333303
8834495,8838901,90,4406,4166.666666666667,239.33333333333303
8843687,8848093,90,4406,4166.666666666667,239.33333333333303
8851170,8855576,90,4406,4166.666666666667,239.33333333333303
8860363,8864798,90,4435,4166.666666666667,268.33333333333303
8867847,8872292,90,4445,4166.666666666667,278.33333333333303
8877038,8881444,90,4406,4166.666666666667,239.33333333333303
8884521,8888926,90,4405,4166.666666666667,238.33333333333303
8893712,8898118,90,4406,4166.666666666667,239.33333333333303
8910383,8914789,90,4406,4166.666666666667,239.33333333333303
8917881,8922287,90,4406,4166.666666666667,239.33333333333303
8927063,8931469,90,4406,4166.666666666667,239.33333333333303
8934554,8938959,90,4405,4166.666666666667,238.33333333333303
8943737,8948143,90,4406,4166.666666666667,239.33333333333303
8951228,8955636,90,4408,4166.666666666667,241.33333333333303
8960408,8964824,90,4416,4166.666666666667,249.33333333333303
8967900,8972305,90,4405,4166.666666666667,238.33333333333303
8977085,8981492,90,4407,4166.666666666667,240.33333333333303
8984582,8988988,90,4406,4166.666666666667,239.33333333333303
8993766,8998199,90,4433,4166.666666666667,266.33333333333303
9001252,9005659,90,4407,4166.666666666667,240.33333333333303
9010440,9014847,90,4407,4166.666666666667,240.33333333333303
9017929,9022335,90,4406,4166.666666666667,239.33333333333303
9027111,9031526,90,4415,4166.666666666667,248.33333333333303
9034595,9039001,90,4406,4166.666666666667,239.33333333333303
9043781,9048187,90,4406,4166.666666666667,239.33333333333303
9060463,9064869,90,4406,4166.666666666667,239.33333333333303
9067943,9072349,90,4406,4166.666666666667,239.33333333333303
9077148,9081554,90,4406,4166.666666666667,239.33333333333303
9084621,9089027,90,4406,4166.666666666667,239.33333333333303
9093828,9098234,90,4406,4166.666666666667,239.33333333333303
9101299,9105705,90,4406,4166.666666666667,239.33333333333303
9110494,9114901,90,4407,4166.666666666667,240.33333333333303
9117970,9122375,90,4405,4166.666666666667,238.33333333333303
9127165,9131570,90,4405,4166.666666666667,238.33333333333303
9134653,9139059,90,4406,4166.666666666667,239.33333333333303
9143838,9148244,90,4406,4166.666666666667,239.33333333333303
9151326,9155733,90,4407,4166.666666666667,240.33333333333303
9160513,9164918,90,4405,4166.666666666667,238.33333333333303
9167998,9172404,90,4406,4166.666666666667,239.33333333333303
9177195,9181601,90,4406,4166.666666666667,239.33333333333303
9184674,9189080,90,4406,4166.666666666667,239.33333333333303
9193867,9198273,90,4406,4166.666666666667,239.33333333333303
9201351,9205758,90,4407,4166.666666666667,240.33333333333303
9210537,9214943,90,4406,4166.666666666667,239.33333333333303
9218024,9222430,90,4406,4166.666666666667,239.33333333333303
9227221,9231628,90,4407,4166.666666666667,240.33333333333303
9234697,9239129,90,4432,4166.666666666667,265.33333333333303
9243888,9248294,90,4406,4166.666666666667,239.33333333333303
9251376,9255782,90,4406,4166.666666666667,239.33333333333303
9260564,9264971,90,4407,4166.666666666667,240.33333333333303
9268048,9272454,90,4406,4166.666666666667,239.33333333333303
9277241,9281647,90,4406,4166.666666666667,239.33333333333303
9284722,9289127,90,4405,4166.666666666667,238.33333333333303
9293917,9298332,90,4415,4166.666666666667,248.33333333333303
9301400,9305833,90,4433,4166.666666666667,266.33333333333303
9310593,9314999,90,4406,4166.666666666667,239.33333333333303
9318074,9322480,90,4406,4166.666666666667,239.33333333333303
9327264,9331670,90,4406,4166.666666666667,239.33333333333303
9334750,9339182,90,4432,4166.666666666667,265.33333333333303
9343945,9348351,90,4406,4166.666666666667,239.33333333333303
9351420,9355827,90,4407,4166.666666666667,240.33333333333303
9360623,9365060,90,4437,4166.666666666667,270.33333333333303
9368098,9372504,90,4406,4166.666666666667,239.33333333333303
9377293,9381699,90,4406,4166.666666666667,239.33333333333303
9384773,9389179,90,4406,4166.666666666667,239.33333333333303
9393966,9398372,90,4406,4166.666666666667,239.33333333333303
9401445,9405882,90,4437,4166.666666666667,270.33333333333303
9410643,9415079,90,4436,4166.666666666667,269.33333333333303
9418125,9422532,90,4407,4166.666666666667,240.33333333333303
9427312,9431717,90,4405,4166.666666666667,238.33333333333303
9434797,9439203,90,4406,4166.666666666667,239.33333333333303
9443988,9448393,90,4405,4166.666666666667,238.33333333333303
9451474,9455911,90,4437,4166.666666666667,270.33333333333303
9460669,9465106,90,4437,4166.666666666667,270.33333333333303
9468144,9472550,90,4406,4166.666666666667,239.33333333333303
9477343,9481775,90,4432,4166.666666666667,265.33333333333303
9484827,9489233,90,4406,4166.666666666667,239.33333333333303
9494015,9498422,90,4407,4166.666666666667,240.33333333333303
9501500,9505906,90,4406,4166.666666666667,239.33333333333303
9510693,9515100,90,4407,4166.666666666667,240.33333333333303
9518173,9522579,90,4406,4166.666666666667,239.33333333333303
9527367,9531774,90,4407,4166.666666666667,240.33333333333303
9544034,9548441,90,4407,4166.666666666667,240.33333333333303
9551525,9555931,90,4406,4166.666666666667,239.33333333333303
9560714,9565119,90,4405,4166.666666666667,238.33333333333303
9568201,9572606,90,4405,4166.666666666667,238.33333333333303
9577387,9581793,90,4406,4166.666666666667,239.33333333333303
9584876,9589282,90,4406,4166.666666666667,239.33333333333303
9594060,9598466,90,4406,4166.666666666667,239.33333333333303
9601551,9605957,90,4406,4166.666666666667,239.33333333333303
9610742,9615149,90,4407,4166.666666666667,240.33333333333303
9618234,9622640,90,4406,4166.666666666667,239.33333333333303
9627411,9631817,90,4406,4166.666666666667,239.33333333333303
9644095,9648526,90,4431,4166.666666666667,264.33333333333303
9651569,9655975,90,4406,4166.666666666667,239.33333333333303
9660765,9665170,90,4405,4166.666666666667,238.33333333333303
9668251,9672657,90,4406,4166.666666666667,239.33333333333303
9677450,9681856,90,4406,4166.666666666667,239.33333333333303
9684923,9689329,90,4406,4166.666666666667,239.33333333333303
9694123,9698529,90,4406,4166.666666666667,239.33333333333303
9701600,9706006,90,4406,4166.666666666667,239.33333333333303
9710796,9715203,90,4407,4166.666666666667,240.33333333333303
9718277,9722722,90,4445,4166.666666666667,278.33333333333303
9727467,9731873,90,4406,4166.666666666667,239.33333333333303
9734946,9739351,90,4405,4166.666666666667,238.33333333333303
9744142,9748548,90,4406,4166.666666666667,239.33333333333303
9751623,9756029,90,4406,4166.666666666667,239.33333333333303
9760819,9765234,90,4415,4166.666666666667,248.33333333333303
9768303,9772709,90,4406,4166.666666666667,239.33333333333303
9777496,9781902,90,4406,4166.666666666667,239.33333333333303
9784986,9789392,90,4406,4166.666666666667,239.33333333333303
9794170,9798576,90,4406,4166.666666666667,239.33333333333303
9801656,9806088,90,4432,4166.666666666667,265.33333333333303
9810842,9815248,90,4406,4166.666666666667,239.33333333333303
9818324,9822729,90,4405,4166.666666666667,238.33333333333303
9827523,9831929,90,4406,4166.666666666667,239.33333333333303
9834996,9839401,90,4405,4166.666666666667,238.33333333333303
9844198,9848604,90,4406,4166.666666666667,239.33333333333303
9851673,9856080,90,4407,4166.666666666667,240.33333333333303
9860873,9865310,90,4437,4166.666666666667,270.33333333333303
9868353,9872789,90,4436,4166.666666666667,269.33333333333303
9877549,9881955,90,4406,4166.666666666667,239.33333333333303
9885021,9889427,90,4406,4166.666666666667,239.33333333333303
9894221,9898627,90,4406,4166.666666666667,239.33333333333303
9901702,9906117,90,4415,4166.666666666667,248.33333333333303
9910897,9915333,90,4436,4166.666666666667,269.33333333333303
9918376,9922812,90,4436,4166.666666666667,269.33333333333303
9927571,9931977,90,4406,4166.666666666667,239.33333333333303
9935046,9939452,90,4406,4166.666666666667,239.33333333333303
9944245,9948651,90,4406,4166.666666666667,239.33333333333303
9951715,9956122,90,4407,4166.666666666667,240.33333333333303
9960915,9965322,90,4407,4166.666666666667,240.33333333333303
9968406,9972838,90,4432,4166.666666666667,265.33333333333303
9977592,9982027,90,4435,4166.666666666667,268.33333333333303
9985083,9989489,90,4406,4166.666666666667,239.33333333333303
9994264,9998670,90,4406,4166.666666666667,239.33333333333303
10001747,10006183,90,4436,4166.666666666667,269.33333333333303
10010940,10015347,90,4407,4166.666666666667,240.33333333333303
10018425,10022830,90,4405,4166.666666666667,238.33333333333303
10027614,10032019,90,4405,4166.666666666667,238.33333333333303
10035102,10039508,90,4406,4166.666666666667,239.33333333333303
10044292,10048698,90,4406,4166.666666666667,239.33333333333303
10051774,10056180,90,4406,4166.666666666667,239.33333333333303
10060969,10065375,90,4406,4166.666666666667,239.33333333333303
10068448,10072879,90,4431,4166.666666666667,264.33333333333303
10077647,10082052,90,4405,4166.666666666667,238.33333333333303
10094316,10098722,90,4406,4166.666666666667,239.33333333333303
10101807,10106214,90,4407,4166.666666666667,240.33333333333303
10110991,10115397,90,4406,4166.666666666667,239.33333333333303
10118482,10122918,90,4436,4166.666666666667,269.33333333333303
10127665,10132070,90,4405,4166.666666666667,238.33333333333303
10135151,10139583,90,4432,4166.666666666667,265.33333333333303
10144342,10148747,90,4405,4166.666666666667,238.33333333333303
10151834,10156240,90,4406,4166.666666666667,239.33333333333303
10161013,10165420,90,4407,4166.666666666667,240.33333333333303
10168504,10172910,90,4406,4166.666666666667,239.33333333333303
10177696,10182101,90,4405,4166.666666666667,238.33333333333303
10185174,10189580,90,4406,4166.666666666667,239.33333333333303
10194361,10198767,90,4406,4166.666666666667,239.33333333333303
10201854,10206261,90,4407,4166.666666666667,240.33333333333303
10211043,10215449,90,4406,4166.666666666667,239.33333333333303
10218525,10222931,90,4406,4166.666666666667,239.33333333333303
10227709,10232114,90,4405,4166.666666666667,238.33333333333303
10235210,10239642,90,4432,4166.666666666667,265.33333333333303
10244387,10248793,90,4406,4166.666666666667,239.33333333333303
10251881,10256288,90,4407,4166.666666666667,240.33333333333303
10261064,10265478,90,4414,4166.666666666667,247.33333333333303
10268545,10272950,90,4405,4166.666666666667,238.33333333333303
10277746,10282152,90,4406,4166.666666666667,239.33333333333303
10285227,10289641,90,4414,4166.666666666667,247.33333333333303
10294424,10298860,90,4436,4166.666666666667,269.33333333333303
10301905,10306312,90,4407,4166.666666666667,240.33333333333303
10311093,10315499,90,4406,4166.666666666667,239.33333333333303
10318577,10322983,90,4406,4166.666666666667,239.33333333333303
10327761,10332167,90,4406,4166.666666666667,239.33333333333303
10335255,10339661,90,4406,4166.666666666667,239.33333333333303
10344438,10348869,90,4431,4166.666666666667,264.33333333333303
10351929,10356336,90,4407,4166.666666666667,240.33333333333303
10361119,10365525,90,4406,4166.666666666667,239.33333333333303
10368602,10373007,90,4405,4166.666666666667,238.33333333333303
10377789,10382194,90,4405,4166.666666666667,238.33333333333303
10385280,10389716,90,4436,4166.666666666667,269.33333333333303
10394461,10398866,90,4405,4166.666666666667,238.33333333333303
10401951,10406357,90,4406,4166.666666666667,239.33333333333303
10411136,10415542,90,4406,4166.666666666667,239.33333333333303
10418622,10423054,90,4432,4166.666666666667,265.33333333333303
10427813,10432219,90,4406,4166.666666666667,239.33333333333303
10435303,10439708,90,4405,4166.666666666667,238.33333333333303
10444486,10448891,90,4405,4166.666666666667,238.33333333333303
10451977,10456382,90,4405,4166.666666666667,238.33333333333303
10461162,10465569,90,4407,4166.666666666667,240.33333333333303
10468654,10473060,90,4406,4166.666666666667,239.33333333333303
10477839,10482245,90,4406,4166.666666666667,239.33333333333303
10486297,10490710,90,4413,4166.666666666667,246.33333333333303
10494521,10498931,90,4410,4166.666666666667,243.33333333333303
10502003,10506411,90,4408,4166.666666666667,241.33333333333303
10511185,10515590,90,4405,4166.666666666667,238.33333333333303
10518679,10523085,90,4406,4166.666666666667,239.33333333333303
10527860,10532266,90,4406,4166.666666666667,239.33333333333303
10535348,10539753,90,4405,4166.666666666667,238.33333333333303
10544542,10548978,90,4436,4166.666666666667,269.33333333333303
10552025,10556430,90,4405,4166.666666666667,238.33333333333303
10561216,10565623,90,4407,4166.666666666667,240.33333333333303
10568704,10573141,90,4437,4166.666666666667,270.33333333333303
10577889,10582295,90,4406,4166.666666666667,239.33333333333303
10585376,10589782,90,4406,4166.666666666667,239.33333333333303
10594568,10598974,90,4406,4166.666666666667,239.33333333333303
10602054,10606459,90,4405,4166.666666666667,238.33333333333303
10611239,10615645,90,4406,4166.666666666667,239.33333333333303
10618730,10623136,90,4406,4166.666666666667,239.33333333333303
10627914,10632319,90,4405,4166.666666666667,238.33333333333303
10635405,10639811,90,4406,4166.666666666667,239.33333333333303
10644589,10648994,90,4405,4166.666666666667,238.33333333333303
10652082,10656513,90,4431,4166.666666666667,264.33333333333303
10661268,10665673,90,4405,4166.666666666667,238.33333333333303
10668747,10673152,90,4405,4166.666666666667,238.33333333333303
10677940,10682345,90,4405,4166.666666666667,238.33333333333303
10685419,10689833,90,4414,4166.666666666667,247.33333333333303
10694614,10699020,90,4406,4166.666666666667,239.33333333333303
10702108,10706515,90,4407,4166.666666666667,240.33333333333303
10711289,10715694,90,4405,4166.666666666667,238.33333333333303
10718780,10723186,90,4406,4166.666666666667,239.33333333333303
10727963,10732369,90,4406,4166.666666666667,239.33333333333303
10735455,10739861,90,4406,4166.666666666667,239.33333333333303
10744643,10749049,90,4406,4166.666666666667,239.33333333333303
10752131,10756537,90,4406,4166.666666666667,239.33333333333303
10761310,10765716,90,4406,4166.666666666667,239.33333333333303
10768806,10773212,90,4406,4166.666666666667,239.33333333333303
10777988,10782393,90,4405,4166.666666666667,238.33333333333303
10785478,10789884,90,4406,4166.666666666667,239.33333333333303
10794665,10799070,90,4405,4166.666666666667,238.33333333333303
10802149,10806554,90,4405,4166.666666666667,238.33333333333303
10811338,10815744,90,4406,4166.666666666667,239.33333333333303
10818825,10823230,90,4405,4166.666666666667,238.33333333333303
10828012,10832418,90,4406,4166.666666666667,239.33333333333303
10835503,10839909,90,4406,4166.666666666667,239.33333333333303
10844685,10849091,90,4406,4166.666666666667,239.33333333333303
10852176,10856582,90,4406,4166.666666666667,239.33333333333303
10861364,10865770,90,4406,4166.666666666667,239.33333333333303
10868853,10873258,90,4405,4166.666666666667,238.33333333333303
10878036,10882442,90,4406,4166.666666666667,239.33333333333303
10885527,10889932,90,4405,4166.666666666667,238.33333333333303
10894713,10899119,90,4406,4166.666666666667,239.33333333333303
10902201,10906607,90,4406,4166.666666666667,239.33333333333303
10911388,10915794,90,4406,4166.666666666667,239.33333333333303
10918877,10923282,90,4405,4166.666666666667,238.33333333333303
10928063,10932477,90,4414,4166.666666666667,247.33333333333303
10944743,10949157,90,4414,4166.666666666667,247.33333333333303
10952229,10956666,90,4437,4166.666666666667,270.33333333333303
10961414,10965821,90,4407,4166.666666666667,240.33333333333303
10968904,10973310,90,4406,4166.666666666667,239.33333333333303
10978096,10982502,90,4406,4166.666666666667,239.33333333333303
10985578,10989984,90,4406,4166.666666666667,239.33333333333303
10994774,10999180,90,4406,4166.666666666667,239.33333333333303
11002252,11006657,90,4405,4166.666666666667,238.33333333333303
11011439,11015845,90,4406,4166.666666666667,239.33333333333303
11018925,11023331,90,4406,4166.666666666667,239.33333333333303
11028123,11032558,90,4435,4166.666666666667,268.33333333333303
11035603,11040008,90,4405,4166.666666666667,238.33333333333303
11044795,11049201,90,4406,4166.666666666667,239.33333333333303
11052278,11056685,90,4407,4166.666666666667,240.33333333333303
11061478,11065885,90,4407,4166.666666666667,240.33333333333303
11068956,11073362,90,4406,4166.666666666667,239.33333333333303
11078153,11082585,90,4432,4166.666666666667,265.33333333333303
11085628,11090033,90,4405,4166.666666666667,238.33333333333303
11094821,11099227,90,4406,4166.666666666667,239.33333333333303
11102306,11106712,90,4406,4166.666666666667,239.33333333333303
11111496,11115900,90,4404,4166.666666666667,237.33333333333303
11118976,11123381,90,4405,4166.666666666667,238.33333333333303
11128171,11132577,90,4406,4166.666666666667,239.33333333333303
11135652,11140058,90,4406,4166.666666666667,239.33333333333303
11144851,11149257,90,4406,4166.666666666667,239.33333333333303
11152333,11156770,90,4437,4166.666666666667,270.33333333333303
11161529,11165936,90,4407,4166.666666666667,240.33333333333303
11169008,11173413,90,4405,4166.666666666667,238.33333333333303
11178200,11182605,90,4405,4166.666666666667,238.33333333333303
